"","MSSubClass","LotArea","OverallQual","OverallCond","YearRemodAdd","BsmtFinSF1","BsmtUnfSF","X2ndFlrSF","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","Fireplaces","WoodDeckSF","OpenPorchSF","MoSold","YrSold","logSalePrice","LotFrontage","MasVnrArea","Comp.1","Comp.2","Comp.3","Comp.4","MSZoningOther","MSZoningFV","MSZoningRL","MSZoningRM","AlleyPave","Alleynone","LotShapeIR2","LotShapeOther","LotShapeReg","LandContourHLS","LandContourLow","LandContourLvl","LotConfigCulDSac","LotConfigFR2","LotConfigOther","LotConfigInside","LandSlopeMod","LandSlopeOther","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","Condition1Feedr","Condition1Norm","Condition1Other","Condition1RRAn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyleOther","HouseStyle1Story","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","RoofStyleGable","RoofStyleHip","RoofMatlCompShg","Exterior1stBrkFace","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd.Sdng","Exterior1stWdShing","Exterior2ndBrkFace","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndPlywood","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd.Sdng","Exterior2ndWd.Shng","ExterQualOther","ExterQualGd","ExterQualTA","ExterCondFa","ExterCondGd","ExterCondTA","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationOther","BsmtQualFa","BsmtQualGd","BsmtQualTA","BsmtQualnone","BsmtCondGd","BsmtCondOther","BsmtCondTA","BsmtCondnone","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtExposurenone","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinType1none","BsmtFinType2BLQ","BsmtFinType2LwQ","BsmtFinType2Rec","BsmtFinType2Unf","BsmtFinType2none","HeatingGasA","HeatingQCFa","HeatingQCGd","HeatingQCOther","HeatingQCTA","CentralAirY","KitchenQualFa","KitchenQualGd","KitchenQualTA","FunctionalMin1","FunctionalMin2","FunctionalTyp","FireplaceQuFa","FireplaceQuGd","FireplaceQuOther","FireplaceQuTA","FireplaceQunone","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypenone","GarageFinishRFn","GarageFinishUnf","GarageFinishnone","GarageQualFa","GarageQualTA","GarageQualnone","GarageCondFa","GarageCondTA","GarageCondnone","PavedDriveP","PavedDriveY","FenceGdWo","FenceMnPrv","FenceOther","Fencenone","MiscFeatureShed","MiscFeaturenone","SaleTypeOther","SaleTypeNew","SaleTypeWD","SaleConditionOther","SaleConditionNormal","SaleConditionPartial","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","ElectricalFuseF","ElectricalOther","ElectricalSBrkr","Id"
"159",0.0733498308209929,0.650543000291714,0.651256095779058,-0.518809840504761,0.975240970685258,-0.499567339422137,0.456607099998162,1.39511537893321,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,0.600289249736739,-0.756783335837045,1.47162039408855,-0.488942518803767,1.64464618651297,1.06289574036297,1.56460898237505,-0.615765424106434,-0.753888899797434,0.391753328040215,-1.42405723609669,-0.531580131733531,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,159
"160",0.0733498308209929,2.29442642059191,0.651256095779058,-0.518809840504761,1.02367789466132,-0.87471118982938,1.73753565376479,1.6562667510507,1.10743069712304,0.789470016700575,1.22716489855019,1.40322681637227,0.600289249736739,1.16664976446726,1.40645655609483,-1.22868974932553,-1.3671862779698,1.63230022306524,3.3055964044256,2.23179572750644,-1.30295960401151,-0.457134149675675,-0.756743447988967,-1.53311142441175,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,160
"161",-0.872263882191367,0.305679089088978,-0.0718115086600481,0.381858848124194,-0.0419344328121523,0.496269063477087,0.0107715432984707,-0.794890864438069,-0.819683507644112,0.789470016700575,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,-0.743950097697768,-0.119068903542886,0.138729954271588,-0.0641319327631878,-0.0227619024357535,-0.615765424106434,-0.171752361269847,0.568863725348404,0.511385649343011,0.190865253410032,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.405168860489104,0,0,0,0,0,1,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,161
"163",-0.872263882191367,0.561437101447431,0.651256095779058,-0.518809840504761,0.975240970685258,1.72628617299417,-0.514273376266648,-0.794890864438069,-0.819683507644112,0.789470016700575,-0.761359798323593,0.1668290179996,0.600289249736739,-0.756783335837045,0.396417067192246,-0.488942518803767,1.64464618651297,0.694281204472407,1.30858142030879,0.795525848403457,-0.900000740181572,0.538519444899851,0.757890511835646,-0.961634025157173,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,163
"164",-0.281255311558642,-1.04776726632958,-1.51794671753826,0.381858848124194,-1.39816830414203,-1.00430633815188,0.712340185820828,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,-2.30596657874575,-0.950900669936958,-0.756783335837045,-0.743950097697768,-0.858816134064648,-0.614228161849104,-1.20071229399333,-0.739639076221277,-0.615765424106434,1.63350007750597,0.56220299245373,1.04978497845042,-1.91098783224235,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,164
"165",-0.399457025685187,-1.0718499416929,-0.0718115086600481,1.28252753675315,0.926804046709191,-0.163074673602308,0.479238346531141,0.274913440639741,-0.819683507644112,0.789470016700575,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,-0.743950097697768,1.36042555750064,-0.614228161849104,-0.231354785454523,-1.50772176242005,-0.615765424106434,1.07274439988854,-1.36972192280366,1.32450512868387,0.460517180453381,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,165
"166",3.14659439811116,0.0614807609049172,-0.794879113099154,1.28252753675315,0.684619426828855,-0.206273056376475,-1.03026579721857,0.458177561423948,1.10743069712304,0.789470016700575,-0.761359798323593,1.40322681637227,-0.950900669936958,0.36991387773033,-0.743950097697768,0.990551942239756,0.138729954271588,-0.67136813928588,-0.381200489328515,-0.615765424106434,1.51674035522673,-0.395485763613629,-0.1693790667863,-2.17947884329812,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,166
"167",-0.872263882191367,0.206458466592101,-0.794879113099154,-0.518809840504761,0.393997882972452,-0.142612281761913,-0.220067171337918,-0.794890864438069,1.10743069712304,-1.02568939177634,-0.761359798323593,-1.06956878037307,3.70266908908413,3.07398719029203,-0.743950097697768,1.73029917276152,0.89168807039228,0.327269592209716,-0.0227619024357535,-0.615765424106434,-0.145133060662078,-1.56092097994033,2.05291307092244,-1.04467414248117,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,167
"168",0.0733498308209929,0.171297760561654,1.37432370021816,-0.518809840504761,1.07211481863739,1.92408929411799,-0.618377110318353,0.467340767463158,1.10743069712304,-1.02568939177634,1.22716489855019,0.1668290179996,0.600289249736739,0.675731692841474,1.21096504211368,1.73029917276152,-0.614228161849104,1.67591585507545,0.847731808589525,1.25763007037572,-1.78341185758288,0.146485081070279,-0.0914456122614079,0.118600169802483,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,168
"169",0.0733498308209929,-0.386938654360093,0.651256095779058,-0.518809840504761,0.926804046709191,-1.00430633815188,0.617288950382315,1.22101446418821,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,0.600289249736739,0.0480003881396512,0.0380159582268129,-0.488942518803767,-0.614228161849104,0.240126666035932,-0.381200489328515,-0.615765424106434,-0.228035952584031,0.780248906748132,-1.35592572612882,-0.909341570602159,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,169
"170",-0.872263882191367,1.64202674499958,1.37432370021816,0.381858848124194,-0.187245204740354,-1.00430633815188,2.53189240707236,-0.794890864438069,-0.819683507644112,0.789470016700575,1.22716489855019,-1.06956878037307,0.600289249736739,3.86267523978919,0.298671310201673,-1.96843697984729,-1.3671862779698,0.783698942728488,-0.0227619024357535,3.46199210221639,-0.71674921502362,-0.140452662738574,1.64868280261822,-0.183104790382577,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.405168860489104,0,0,0,0,0,1,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,170
"171",-0.163053597432097,0.603822610086874,-0.794879113099154,0.381858848124194,-1.68878984799844,-0.18581066453608,-0.46901088320069,-0.794890864438069,-0.819683507644112,-1.02568939177634,1.22716489855019,-1.06956878037307,-0.950900669936958,1.15055408998772,-0.743950097697768,-0.488942518803767,-0.614228161849104,-0.651809988836356,-0.0227619024357535,-0.615765424106434,0.133948613459495,0.0846970545204965,-1.19120781315742,1.06757884828987,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,171
"173",2.43738411335189,-1.09448765653442,0.651256095779058,1.28252753675315,0.103376339116049,0.121125213069845,-0.482589631120477,0.815542596953152,1.10743069712304,0.789470016700575,-0.761359798323593,-1.06956878037307,0.600289249736739,2.79231288690018,-0.173766515252761,-0.119068903542886,-1.3671862779698,0.901655389351651,-1.30289971276704,-0.615765424106434,-0.137698294473798,0.63088041063636,-0.0529954840449253,0.0939638271896536,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,173
"174",-0.872263882191367,0.083395995485538,-0.0718115086600481,-0.518809840504761,-1.1559836842617,-0.349509799259241,0.300451498920605,-0.794890864438069,1.10743069712304,-1.02568939177634,1.22716489855019,0.1668290179996,0.600289249736739,-0.756783335837045,-0.418130907729193,-0.119068903542886,0.138729954271588,-0.05644089591726,0.540498734110015,2.45035853519603,-0.0601583314573304,-0.276988863045319,1.07193891026861,0.808108129471042,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.405168860489104,1,0,0,0,0,0,0,0,-0.394805010646562,6.11517961908006,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,174
"175",-0.872263882191367,0.617790561797599,-0.0718115086600481,-0.518809840504761,0.054939415139982,2.17418519438948,-1.28373575838794,-0.794890864438069,1.10743069712304,0.789470016700575,-0.761359798323593,0.1668290179996,0.600289249736739,0.788401414198211,-0.743950097697768,1.73029917276152,0.138729954271588,0.246938726087639,-1.14928317552729,0.208528593465715,-0.880056802352194,-0.115827046431774,1.1099696556186,-0.146479966827948,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,1,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,175
"176",-0.872263882191367,0.665715085770605,-0.0718115086600481,1.28252753675315,0.781493274780989,0.0802004293890551,0.357029615253053,-0.794890864438069,1.10743069712304,0.789470016700575,-0.761359798323593,1.40322681637227,0.600289249736739,-0.756783335837045,-0.271512272243334,-0.119068903542886,-0.614228161849104,0.943207057344317,0.745320783763021,-0.615765424106434,-0.67443051926908,-1.72736795283229,1.35033595732494,0.747616371174107,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.405168860489104,1,0,0,0,0,0,0,0,-0.394805010646562,6.11517961908006,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,176
"177",0.0733498308209929,0.0429371008751611,-0.0718115086600481,-0.518809840504761,0.200250187068183,0.885054508444593,-0.559535869332607,1.25766728834505,-0.819683507644112,0.789470016700575,1.22716489855019,1.40322681637227,0.600289249736739,-0.756783335837045,2.97038866794399,0.990551942239756,-0.614228161849104,0.589714381295142,1.41099244513529,1.05780121763096,-0.613558484692105,-0.328129443510981,-0.744332266939295,-0.61740590460788,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.405168860489104,0,0,0,0,0,1,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,177
"178",-0.163053597432097,0.914970775780963,-0.794879113099154,-0.518809840504761,-1.3012944561899,-0.87471118982938,-0.029964700460892,0.735364544110061,1.10743069712304,0.789470016700575,-0.761359798323593,1.40322681637227,0.600289249736739,-0.756783335837045,-0.743950097697768,0.250804711717995,-1.3671862779698,0.0853710222776384,-0.0227619024357535,-0.615765424106434,-0.157109161586238,-1.16705973826318,-0.332123355251522,0.257683871813684,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,178
"179",-0.872263882191367,1.82361011723901,2.09739130465727,-0.518809840504761,1.16898866658953,3.32462633563836,-0.57764086655899,-0.794890864438069,1.10743069712304,0.789470016700575,-0.761359798323593,-2.30596657874575,0.600289249736739,-0.756783335837045,0.233507472207958,0.250804711717995,0.89168807039228,2.7587297274122,-0.329994976915263,3.48697070880949,-2.83780348777707,-0.323723644173323,1.24834852866933,0.680838994554881,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,179
"181",2.43738411335189,-1.86248417387068,-0.0718115086600481,-0.518809840504761,0.733056350804922,-0.0130171334394112,-0.559535869332607,0.936955076972689,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,0.600289249736739,-0.756783335837045,-0.743950097697768,-0.119068903542886,-0.614228161849104,0.149840607097749,-0.0227619024357535,2.23179572750644,0.129698486970001,1.3328295896064,-0.911321529685151,-0.277084240798744,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,181
"182",0.309753259074083,-0.54492100474347,0.651256095779058,0.381858848124194,-1.68878984799844,-0.203999457283098,-0.285697786283558,1.26912129589406,-0.819683507644112,-1.02568939177634,1.22716489855019,1.40322681637227,0.600289249736739,-0.756783335837045,-0.743950097697768,0.250804711717995,-1.3671862779698,0.456930193509842,-0.790844588634528,-0.615765424106434,0.997688162742218,-2.4823824923546,-0.655182344154457,0.0178796651666181,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.405168860489104,0,0,0,0,0,0,1,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,182
"183",-0.872263882191367,-0.190424023395406,-0.794879113099154,0.381858848124194,1.02367789466132,-1.00430633815188,-1.28373575838794,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,0.600289249736739,0.176765783975923,-0.743950097697768,-0.119068903542886,-0.614228161849104,-0.823137668066246,-0.483611514155018,-0.00378956257559629,1.00431228617423,-0.691735819439421,-0.843129321172262,-0.403411421886761,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,183
